"","Team","Opponent","Loss","Win","WinProb","Matches"
"14660","Grand Canyon","Harvard",1,0,0,1
"14661","Grand Canyon","Idaho",1,1,0.5,2
"14662","Grand Canyon","Idaho St",1,0,0,1
"14663","Grand Canyon","IL Chicago",0,1,1,1
"14664","Grand Canyon","Indiana",1,0,0,1
"14665","Grand Canyon","Kentucky",1,0,0,1
"14666","Grand Canyon","Lamar",0,1,1,1
"14667","Grand Canyon","Loy Marymount",1,0,0,1
"14668","Grand Canyon","Middle Tenn St",1,0,0,1
"14669","Grand Canyon","Missouri KC",2,2,0.5,4
"14670","Grand Canyon","Montana St",0,1,1,1
"14671","Grand Canyon","New Mexico",1,1,0.5,2
"14672","Grand Canyon","New Mexico St",4,0,0,4
"14673","Grand Canyon","Northern Arizona",1,0,0,1
"14674","Grand Canyon","San Diego",1,0,0,1
"14675","Grand Canyon","Savannah St",0,1,1,1
"14676","Grand Canyon","Seattle",0,4,1,4
"14677","Grand Canyon","Tulsa",1,0,0,1
"14678","Grand Canyon","TX Pan American",1,3,0.75,4
"14679","Grand Canyon","UC Riverside",0,1,1,1
"14680","Grand Canyon","Utah",1,0,0,1
"14681","Grand Canyon","Utah Valley",2,2,0.5,4
"14682","Grand Canyon","UT Arlington",1,0,0,1
"14683","Grand Canyon","Abilene Chr",0,1,1,1
"14684","Grand Canyon","Incarnate Word",1,0,0,1
"14685","Grand Canyon","San Diego Chr",0,1,1,1
"14686","Grand Canyon","St Edward's",0,1,1,1
"14687","Grand Canyon","Vanguard",0,1,1,1
"14688","Grand Canyon","W New Mexico",0,1,1,1
"14689","Grand Canyon","MT-Great Falls",0,1,1,1
"14690","Greensboro","Liberty",1,0,0,1
"14691","Greensboro","NC A&T",2,0,0,2
"14692","Greensboro","UNC Greensboro",2,0,0,2
"14693","Greenville","W Illinois",2,0,0,2
"14694","Guilford","Coastal Car",1,0,0,1
"14695","Gwynedd-Mercy","Howard",2,0,0,2
"14696","Hardin-Simmons","Baylor",1,0,0,1
"14697","Haskell","Oral Roberts",1,0,0,1
"14698","Haskell","Utah Valley",1,0,0,1
"14699","Haverford","Stony Brook",1,0,0,1
"14700","Hawaii Hilo","Hawaii",2,0,0,2
"14701","Hawaii Pacific","Long Beach St",1,0,0,1
"14702","Hawaii Pacific","Santa Barbara",1,0,0,1
"14703","Heidelberg","Ohio",1,0,0,1
"14704","Hendrix","Cent Arkansas",1,0,0,1
"14705","Hillsdale","Michigan",1,0,0,1
"14706","Hillsdale","Tennessee Tech",1,0,0,1
"14707","Hillsdale Bap","Houston Bap",1,0,0,1
"14708","Hillsdale Bap","Sam Houston St",1,0,0,1
"14709","Hillsdale Bap","Tennessee Tech",1,0,0,1
"14710","Hillsdale Bap","Abilene Chr",2,0,0,2
"14711","Hiwassee","Chattanooga",2,0,0,2
"14712","Hiwassee","Gardner Webb",2,0,0,2
"14713","Hiwassee","Tennessee Tech",1,0,0,1
"14714","Hiwassee","W Carolina",1,0,0,1
"14715","Hiwassee","Wofford",1,0,0,1
"14716","Holy Names","UC Davis",2,0,0,2
"14717","Hope Intl","CS Northridge",1,0,0,1
"14718","Houghton","Radford",1,0,0,1
"14719","Howard Payne","Sam Houston St",1,0,0,1
"14720","Howard Payne","Texas St",1,0,0,1
"14721","Howard Payne","UT Arlington",2,0,0,2
"14722","Huston-Tillot","Baylor",1,0,0,1
"14723","Huston-Tillot","Lamar",1,0,0,1
"14724","Huston-Tillot","TAM C. Christi",1,0,0,1
"14725","Huston-Tillot","Texas St",1,0,0,1
"14726","Huston-Tillot","TX Pan American",1,0,0,1
"14727","Huston-Tillot","UT San Antonio",2,0,0,2
"14728","Huston-Tillot","Incarnate Word",3,0,0,3
"14729","Immaculata","Lafayette",1,0,0,1
"14730","Incarnate Word","Cent Arkansas",0,2,1,2
"14731","Incarnate Word","Houston Bap",1,2,0.666666666666667,3
"14732","Incarnate Word","Lamar",1,2,0.666666666666667,3
"14733","Incarnate Word","McNeese St",1,1,0.5,2
"14734","Incarnate Word","Missouri KC",0,1,1,1
"14735","Incarnate Word","Nebraska",0,1,1,1
"14736","Incarnate Word","New Orleans",0,2,1,2
"14737","Incarnate Word","Nicholls St",0,3,1,3
"14738","Incarnate Word","North Texas",1,0,0,1
"14739","Incarnate Word","Northwestern LA",2,0,0,2
"14740","Incarnate Word","Oral Roberts",1,0,0,1
"14741","Incarnate Word","Princeton",0,1,1,1
"14742","Incarnate Word","Sam Houston St",1,1,0.5,2
"14743","Incarnate Word","SE Louisiana",2,0,0,2
"14744","Incarnate Word","SF Austin",3,0,0,3
"14745","Incarnate Word","TAM C. Christi",1,2,0.666666666666667,3
"14746","Incarnate Word","Tulsa",1,0,0,1
"14747","Incarnate Word","UTEP",1,0,0,1
"14748","Incarnate Word","Abilene Chr",0,4,1,4
"14749","Incarnate Word","Grand Canyon",0,1,1,1
"14750","Incarnate Word","Huston-Tillot",0,3,1,3
"14751","Incarnate Word","McMurry",0,1,1,1
"14752","Incarnate Word","Northwood TX",0,2,1,2
"14753","Incarnate Word","Open Bible",0,2,1,2
"14754","Incarnate Word","Our Lady Lake",0,1,1,1
"14755","Incarnate Word","St Edward's",0,2,1,2
"14756","Incarnate Word","SW Univ TX",0,1,1,1
"14757","Incarnate Word","Texas A&M Intl",0,2,1,2
"14758","Incarnate Word","Trinity TX",0,1,1,1
"14759","Incarnate Word","UT Tyler",0,1,1,1
"14760","Indiana NW","Chicago St",1,0,0,1
"14761","Indiana NW","IUPUI",1,0,0,1
"14762","Indiana Tech","Detroit",1,0,0,1
"14763","Iowa Wesleyan","Drake",1,0,0,1
"14764","Iowa Wesleyan","NE Omaha",2,0,0,2
"14765","Iowa Wesleyan","South Dakota",1,0,0,1
"14766","IU Kokomo","Ball St",1,0,0,1
"14767","IU Kokomo","IPFW",1,0,0,1
"14768","IU Kokomo","Tennessee Tech",1,0,0,1
"14769","Jarvis Chr","McNeese St",1,0,0,1
"14770","Jarvis Chr","Sam Houston St",1,0,0,1
"14771","Jarvis Chr","TAM C. Christi",1,0,0,1
"14772","Jarvis Chr","Abilene Chr",1,0,0,1
"14773","Johnson Bib","Charleston So",1,0,0,1
"14774","Judson IL","IL Chicago",1,0,0,1
"14775","Judson IL","IPFW",1,0,0,1
"14776","Judson IL","IUPUI",1,0,0,1
"14777","Judson IL","WI Milwaukee",1,0,0,1
"14778","J&W NC","Campbell",2,0,0,2
"14779","J&W NC","Davidson",1,0,0,1
"14780","J&W NC","Mercer",1,0,0,1
"14781","J&W NC","NC Central",2,0,0,2
"14782","J&W NC","Radford",1,0,0,1
"14783","J&W NC","UNC Asheville",1,0,0,1
"14784","J&W NC","Wofford",1,0,0,1
"14785","Kalamazoo","IPFW",1,0,0,1
"14786","Kean","Princeton",1,0,0,1
"14787","Kentucky St","Samford",1,0,0,1
"14788","LaGrange","Troy",1,0,0,1
"14789","La Roche","Cleveland St",1,0,0,1
"14790","La Sierra","CS Northridge",1,0,0,1
"14791","La Sierra","Loy Marymount",1,0,0,1
"14792","La Sierra","Santa Clara",1,0,0,1
"14793","La Verne","CS Bakersfield",1,0,0,1
"14794","La Verne","UC Riverside",1,0,0,1
"14795","Lee-McRae","Appalachian St",1,0,0,1
"14796","Lee-McRae","High Point",1,0,0,1
"14797","LeMoyne-Owen","Memphis",1,0,0,1
"14798","Lesley","Dartmouth",1,0,0,1
"14799","Le Tourneau","Northwestern LA",1,0,0,1
"14800","Limestone","UNC Asheville",1,0,0,1
"14801","Limestone","W Carolina",1,0,0,1
"14802","Louisiana Col","McNeese St",2,0,0,2
"14803","Louisiana Col","Northwestern LA",2,0,0,2
"14804","Louisiana Col","ULL",2,0,0,2
"14805","Louisiana Col","ULM",1,0,0,1
"14806","Loyola NO","Nicholls St",2,0,0,2
"14807","Loyola NO","UTEP",1,0,0,1
"14808","Lyndon St","Brown",1,0,0,1
"14809","Lyndon St","Dartmouth",1,0,0,1
"14810","Lyndon St","Vermont",1,0,0,1
"14811","Lyon","Arkansas St",1,0,0,1
"14812","Lyon","Grambling",1,1,0.5,2
"14813","Lyon","Northwestern LA",1,0,0,1
"14814","MA Lowell","Albany NY",3,1,0.25,4
"14815","MA Lowell","Binghamton",1,3,0.75,4
"14816","MA Lowell","Boston College",1,0,0,1
"14817","MA Lowell","Boston Univ",1,1,0.5,2
"14818","MA Lowell","Brown",2,0,0,2
"14819","MA Lowell","Cincinnati",1,0,0,1
"14820","MA Lowell","Columbia",1,0,0,1
"14821","MA Lowell","Cornell",1,0,0,1
"14822","MA Lowell","Dartmouth",2,0,0,2
"14823","MA Lowell","Duquesne",2,0,0,2
"14824","MA Lowell","Fordham",0,1,1,1
"14825","MA Lowell","Hartford",3,1,0.25,4
"14826","MA Lowell","Maine",0,4,1,4
"14827","MA Lowell","Michigan",1,0,0,1
"14828","MA Lowell","New Hampshire",3,1,0.25,4
"14829","MA Lowell","NJIT",1,3,0.75,4
"14830","MA Lowell","Ohio St",1,0,0,1
"14831","MA Lowell","Rhode Island",2,0,0,2
"14832","MA Lowell","Sacred Heart",0,1,1,1
"14833","MA Lowell","St Bonaventure",1,0,0,1
"14834","MA Lowell","Stony Brook",4,0,0,4
"14835","MA Lowell","Vermont",4,0,0,4
"14836","MA Lowell","Mt Ida",0,2,1,2
"14837","MA Lowell","UMBC",0,4,1,4
"14838","Manchester","Butler",1,0,0,1
"14839","Manchester","C Michigan",1,0,0,1
"14840","Manchester","IPFW",1,0,0,1
"14841","Manchester","Wright St",1,0,0,1
"14842","Mars Hill","Furman",0,1,1,1
"14843","Mars Hill","Longwood",1,0,0,1
"14844","Mars Hill","UNC Greensboro",1,0,0,1
"14845","Mars Hill","Winthrop",1,0,0,1
"14846","Martin Meth","Evansville",1,0,0,1
"14847","Martin Meth","Samford",1,0,0,1
"14848","Marygrove","C Michigan",1,0,0,1
"14849","Marygrove","E Michigan",1,0,0,1
"14850","Mayville St","N Dakota St",1,0,0,1
"14851","Mayville St","North Dakota",1,0,0,1
"14852","McMurry","UT San Antonio",0,1,1,1
"14853","McMurry","Incarnate Word",1,0,0,1
"14854","ME Ft Kent","NJIT",2,0,0,2
"14855","Menlo","Cal Poly SLO",1,0,0,1
"14856","Menlo","Pacific",1,0,0,1
"14857","Mesa St","BYU",1,0,0,1
"14858","Metro St","Canisius",0,1,1,1
"14859","Metro St","Elon",0,1,1,1
"14860","Metro St","F Dickinson",0,1,1,1
"14861","Metro St","Rhode Island",1,0,0,1
"14862","Mid-Continent","Morehead St",1,0,0,1
"14863","Mid-Continent","SE Missouri St",1,0,0,1
"14864","MI Dearborn","Detroit",1,0,0,1
"14865","MI Dearborn","IPFW",1,0,0,1
"14866","Milligan","Appalachian St",1,0,0,1
"14867","Milligan","Lamar",1,0,0,1
"14868","Milligan","ULL",1,0,0,1
"14869","Milligan","W Carolina",1,0,0,1
"14870","Millsaps","New Orleans",1,0,0,1
"14871","Mississippi Col","Alcorn St",1,0,0,1
"14872","Mississippi Col","SF Austin",1,0,0,1
"14873","Missouri S&T","Missouri KC",1,0,0,1
"14874","Missouri S&T","S Illinois",1,0,0,1
"14875","MIT","Harvard",2,0,0,2
"14876","MN Duluth","WI Green Bay",2,0,0,2
"14877","MN Morris","North Dakota",1,0,0,1
"14878","Mobile","Alabama St",1,0,0,1
"14879","Montreat And","Campbell",1,0,0,1
"14880","Montreat And","Chattanooga",2,0,0,2
"14881","Montreat And","Citadel",1,0,0,1
"14882","Montreat And","Presbyterian",2,0,0,2
"14883","Montreat And","SC Upstate",1,0,0,1
"14884","Montreat And","UNC Asheville",1,0,0,1
"14885","Morehouse","Ark Pine Bluff",1,0,0,1
"14886","Mt Ida","MA Lowell",2,0,0,2
"14887","Mt Olive","East Carolina",1,0,0,1
"14888","MT St-Billings","Long Beach St",1,0,0,1
"14889","Mt St Joseph","Wright St",1,0,0,1
"14890","Mt St Vincent","St Francis NY",2,0,0,2
"14891","MT Western","Idaho St",1,0,0,1
"14892","MT Western","Montana",1,0,0,1
"14893","NC Wesleyan","Coastal Car",1,0,0,1
"14894","NC Wesleyan","East Carolina",2,0,0,2
"14895","NC Wesleyan","NC A&T",1,0,0,1
"14896","Newberry","Norfolk St",1,0,0,1
"14897","Newberry","UAB",1,0,0,1
"14898","N Michigan","WI Green Bay",1,0,0,1
"14899","N New Mexico","New Mexico St",2,0,0,2
"14900","N New Mexico","Weber St",1,0,0,1
"14901","N New Mexico","Abilene Chr",2,0,0,2
"14902","North Greenville","Appalachian St",1,0,0,1
"14903","North Greenville","Citadel",1,0,0,1
"14904","North Greenville","SC Upstate",1,0,0,1
"14905","North Park","Valparaiso",1,0,0,1
"14906","Northwestern OH","Toledo",1,0,0,1
"14907","Northwood TX","North Texas",1,0,0,1
"14908","Northwood TX","Rice",1,0,0,1
"14909","Northwood TX","Incarnate Word",2,0,0,2
"14910","Notre Dame CA","San Francisco",2,0,0,2
"14911","Notre Dame OH","Cleveland St",1,0,0,1
"14912","Nova SE","FL Gulf Coast",1,0,0,1
"14913","Nova SE","Florida Intl",0,1,1,1
"14914","NW Nazarene","Boise St",1,0,0,1
"14915","NW Nazarene","Idaho",1,0,0,1
"14916","NW Nazarene","Idaho St",1,0,0,1
"14917","Oakland City","Austin Peay",2,0,0,2
"14918","Oakland City","Ball St",1,0,0,1
"14919","Oakland City","Lipscomb",1,0,0,1
"14920","Oakwood","Alabama A&M",2,0,0,2
"14921","Oberlin","Cornell",1,0,0,1
"14922","Oberlin","Youngstown St",1,0,0,1
"14923","Ohio Northern","Kent",1,0,0,1
"14924","Ohio Valley","Coppin St",1,0,0,1
"14925","Ohio Valley","Wofford",1,0,0,1
"14926","Ohio Valley","MTSU",1,0,0,1
"14927","Olivet Naz","E Illinois",1,0,0,1
"14928","Olivet Naz","S Illinois",1,0,0,1
"14929","Open Bible","Abilene Chr",2,0,0,2
"14930","Open Bible","Incarnate Word",2,0,0,2
"14931","Our Lady Lake","TAM C. Christi",1,0,0,1
"14932","Our Lady Lake","TX Pan American",1,0,0,1
"14933","Our Lady Lake","Incarnate Word",1,0,0,1
"14934","Pacifica","San Diego",1,0,0,1
"14935","Pacifica","San Jose St",1,0,0,1
"14936","Pacifica","UC Irvine",1,0,0,1
"14937","Pacific OR","E Washington",1,0,0,1
"14938","Pac Lutheran","Portland St",1,0,0,1
"14939","Pac Lutheran","Seattle",2,0,0,2
"14940","Permian Basin","TAM C. Christi",0,1,1,1
"14941","Peru St","NE Omaha",1,0,0,1
"14942","Peru St","South Dakota",1,0,0,1
"14943","Philadelphia","Boston College",1,0,0,1
"14944","Presentation","North Dakota",1,0,0,1
"14945","Presentation","Weber St",1,0,0,1
"14946","Purdue Calumet","IL Chicago",1,0,0,1
"14947","Purdue Calumet","IPFW",1,0,0,1
"14948","Randolph Col","Liberty",2,0,0,2
"14949","Reinhardt","Coastal Car",1,0,0,1
"14950","Reinhardt","Mercer",1,0,0,1
"14951","Reinhardt","Tennessee St",1,0,0,1
"14952","Reinhardt","Winthrop",1,0,0,1
"14953","Rio Grande","Marshall",1,0,0,1
"14954","Rio Grande","UCF",1,0,0,1
"14955","R Morris Spfd","Edwardsville",2,0,0,2
"14956","Roanoke","Winthrop",1,0,0,1
"14957","Rochester MI","Detroit",1,0,0,1
"14958","Rochester MI","E Michigan",2,0,0,2
"14959","Rochester MI","Oakland",2,0,0,2
"14960","Rochester MI","TN Martin",1,0,0,1
"14961","Rochester MI","W Michigan",1,0,0,1
"14962","Rockhurst","Loyola-Chicago",2,0,0,2
"14963","Rockhurst","St Louis",2,0,0,2
"14964","Roosevelt","E Illinois",1,0,0,1
"14965","Roosevelt","IL Chicago",1,0,0,1
"14966","Salisbury St","MD E Shore",1,0,0,1
"14967","Salve Regina","Bryant",1,0,0,1
"14968","San Diego Chr","CS Bakersfield",1,0,0,1
"14969","San Diego Chr","Fresno St",1,0,0,1
"14970","San Diego Chr","Loy Marymount",1,0,0,1
"14971","San Diego Chr","Northern Arizona",2,0,0,2
"14972","San Diego Chr","Pepperdine",1,0,0,1
"14973","San Diego Chr","San Diego",2,0,0,2
"14974","San Diego Chr","San Diego St",2,0,0,2
"14975","San Diego Chr","Santa Barbara",1,0,0,1
"14976","San Diego Chr","Santa Clara",1,0,0,1
"14977","San Diego Chr","UC Irvine",1,0,0,1
"14978","San Diego Chr","Utah St",1,0,0,1
"14979","San Diego Chr","Grand Canyon",1,0,0,1
"14980","S Arkansas","Arkansas St",1,0,0,1
"14981","S Arkansas","Ark Little Rock",1,0,0,1
"14982","S Arkansas","Louisiana Tech",1,0,0,1
"14983","Schreiner","Prairie View",2,0,0,2
"14984","Selma AL","Grambling",1,0,0,1
"14985","Selma AL","MS Valley St",1,0,0,1
"14986","Sewanee","Furman",1,0,0,1
"14987","S Francisco St","Cal Poly SLO",1,0,0,1
"14988","S Francisco St","Long Beach St",1,0,0,1
"14989","S Francisco St","Washington St",1,0,0,1
"14990","Shenandoah","Campbell",1,0,0,1
"14991","Siena Hts","W Michigan",1,0,0,1
"14992","Simpson CA","Boise St",1,0,0,1
"14993","Simpson CA","CS Sacramento",1,0,0,1
"14994","Simpson CA","UC Davis",1,0,0,1
"14995","Sonoma St","Illinois St",1,0,0,1
"14996","Sonoma St","San Francisco",1,0,0,1
"14997","Sonoma St","Vermont",1,0,0,1
"14998","Southeastern FL","Liberty",1,0,0,1
"14999","Southeastern FL","Valparaiso",1,0,0,1
"15000","Southern Poly","Georgia St",1,0,0,1
"15001","Spring Hill","Nicholls St",1,0,0,1
"15002","Spring Hill","SE Louisiana",1,0,0,1
"15003","Spring Hill","South Alabama",2,0,0,2
"15004","Spring Hill","Southern Miss",1,0,0,1
"15005","St Andrew's","Campbell",1,0,0,1
"15006","St Andrew's","Charleston So",1,0,0,1
"15007","St Andrew's","Furman",1,0,0,1
"15008","St Andrew's","Mercer",2,0,0,2
"15009","St Andrew's","S Carolina St",2,0,0,2
"15010","St Andrew's","SC Upstate",1,0,0,1
"15011","St Andrew's","UNC Wilmington",1,0,0,1
"15012","St Catharine","Southern Miss",1,0,0,1
"15013","St Catharine","W Carolina",1,0,0,1
"15014","St Edward's","Rice",1,0,0,1
"15015","St Edward's","Grand Canyon",1,0,0,1
"15016","St Edward's","Incarnate Word",2,0,0,2
"15017","St Francis IL","E Michigan",1,0,0,1
"15018","St Francis IL","WI Green Bay",1,0,0,1
"15019","Stillman","Alabama",2,0,0,2
"15020","Stillman","McNeese St",1,0,0,1
"15021","Stillman","Norfolk St",1,0,0,1
"15022","Stillman","Rutgers",1,0,0,1
"15023","St Joseph's IN","Chicago St",1,0,0,1
"15024","St Joseph's IN","N Illinois",1,0,0,1
"15025","St Katherine","Fresno St",1,0,0,1
"15026","St Katherine","San Diego St",1,0,0,1
"15027","St Katherine","San Jose St",1,0,0,1
"15028","St Katherine","Santa Clara",1,0,0,1
"15029","St Katherine","Southern Utah",1,0,0,1
"15030","St Katherine","UC Riverside",1,0,0,1
"15031","St Katherine","UNLV",1,0,0,1
"15032","St Katherine","Utah",1,0,0,1
"15033","St Katherine","Utah Valley",2,0,0,2
"15034","St Katherine","Weber St",1,0,0,1
"15035","St Martin's","Montana",1,0,0,1
"15036","St Thomas TX","Rice",2,0,0,2
"15037","Suffolk","New Hampshire",1,0,0,1
"15038","SW Adventist","Abilene Chr",1,0,0,1
"15039","SW Christian","Montana St",1,0,0,1
"15040","SW Minnesota","S Dakota St",1,0,0,1
"15041","SW Oklahoma","Colorado St",1,0,0,1
"15042","SW Univ TX","Incarnate Word",1,0,0,1
"15043","Tampa","UCF",1,0,0,1
"15044","Taylor IN","Ball St",1,0,0,1
"15045","Texas A&M Intl","Incarnate Word",2,0,0,2
"15046","The Master's","Santa Barbara",2,0,0,2
"15047","Thiel","Youngstown St",2,0,0,2
"15048","Thomas GA","Alabama St",1,0,0,1
"15049","Thomas GA","Gardner Webb",1,0,0,1
"15050","Thomas GA","High Point",1,0,0,1
"15051","Thomas GA","Kennesaw",1,0,0,1
"15052","Thomas GA","ULM",1,0,0,1
"15053","TN Temple","Georgia St",1,0,0,1
"15054","TN Temple","Middle Tenn St",1,0,0,1
"15055","TN Temple","Savannah St",1,0,0,1
"15056","Toccoa Falls","Citadel",1,0,0,1
"15057","Toccoa Falls","Gardner Webb",1,0,0,1
"15058","Toccoa Falls","Ga Southern",1,0,0,1
"15059","Toccoa Falls","Presbyterian",2,0,0,2
"15060","Tougaloo","Alcorn St",1,0,0,1
"15061","Tougaloo","MS Valley St",1,0,0,1
"15062","Trinity Bap","Bethune-Cookman",2,0,0,2
"15063","Trinity Bap","Charleston So",1,0,0,1
"15064","Trinity Bap","Coastal Car",1,0,0,1
"15065","Trinity Bap","Jacksonville",2,0,0,2
"15066","Trinity Bap","North Florida",1,0,0,1
"15067","Trinity FL","Bethune-Cookman",2,0,0,2
"15068","Trinity FL","Ga Southern",1,0,0,1
"15069","Trinity TX","Incarnate Word",1,0,0,1
"15070","Truett-McConnell","Ga Southern",1,0,0,1
"15071","Truett-McConnell","Jacksonville",1,0,0,1
"15072","Truett-McConnell","Kennesaw",1,0,0,1
"15073","Truman St","Indiana St",2,0,0,2
"15074","Tusculum","ETSU",2,0,0,2
"15075","Tusculum","Tennessee",1,0,0,1
"15076","Tusculum","UNC Asheville",1,0,0,1
"15077","Tuskegee","Ark Pine Bluff",1,0,0,1
"15078","UC Merced","CS Bakersfield",1,0,0,1
"15079","UC Merced","Fresno St",1,0,0,1
"15080","UC Santa Cruz","CS Sacramento",1,0,0,1
"15081","UMBC","Akron",1,0,0,1
"15082","UMBC","Albany NY",4,1,0.2,5
"15083","UMBC","American Univ",1,0,0,1
"15084","UMBC","Arizona St",1,0,0,1
"15085","UMBC","Binghamton",3,1,0.25,4
"15086","UMBC","Central Conn",1,0,0,1
"15087","UMBC","Coppin St",1,0,0,1
"15088","UMBC","Duquesne",1,0,0,1
"15089","UMBC","G Washington",2,0,0,2
"15090","UMBC","Hartford",3,1,0.25,4
"15091","UMBC","Howard",1,0,0,1
"15092","UMBC","Iowa",1,0,0,1
"15093","UMBC","Kennesaw",0,1,1,1
"15094","UMBC","Lehigh",2,0,0,2
"15095","UMBC","Longwood",0,1,1,1
"15096","UMBC","Loyola MD",2,0,0,2
"15097","UMBC","Maine",1,3,0.75,4
"15098","UMBC","MD E Shore",1,1,0.5,2
"15099","UMBC","Minnesota",1,0,0,1
"15100","UMBC","Mt St Mary's",0,1,1,1
"15101","UMBC","Navy",1,1,0.5,2
"15102","UMBC","New Hampshire",3,1,0.25,4
"15103","UMBC","NJIT",1,0,0,1
"15104","UMBC","Stony Brook",4,0,0,4
"15105","UMBC","Towson",2,0,0,2
"15106","UMBC","Vermont",5,0,0,5
"15107","UMBC","Eastern Univ",0,1,1,1
"15108","UMBC","MA Lowell",4,0,0,4
"15109","Urbana","Chicago St",1,0,0,1
"15110","Urbana","Wright St",1,0,0,1
"15111","Ursinus","Colgate",1,0,0,1
"15112","UT Tyler","SF Austin",1,0,0,1
"15113","UT Tyler","Texas St",1,0,0,1
"15114","UT Tyler","Incarnate Word",1,0,0,1
"15115","VA Intermont","Longwood",1,0,0,1
"15116","VA Intermont","UNC Asheville",1,0,0,1
"15117","VA Intermont","Winthrop",1,0,0,1
"15118","Valley City St","N Dakota St",1,0,0,1
"15119","VA-Lynchburg","East Carolina",1,0,0,1
"15120","VA-Lynchburg","Elon",1,0,0,1
"15121","VA-Lynchburg","VMI",1,0,0,1
"15122","Vanguard","CS Northridge",1,0,0,1
"15123","Vanguard","Grand Canyon",1,0,0,1
"15124","Virginia Union","Norfolk St",1,0,0,1
"15125","Viterbo","N Dakota St",1,0,0,1
"15126","Voorhees","S Carolina St",1,0,0,1
"15127","Waldorf","NE Omaha",1,0,0,1
"15128","Waldorf","UC Riverside",1,0,0,1
"15129","Walla Walla","E Washington",2,0,0,2
"15130","Walla Walla","Idaho",1,0,0,1
"15131","Walla Walla","Montana St",1,0,0,1
"15132","Walla Walla","Portland St",1,0,0,1
"15133","Warner","FL Atlantic",2,0,0,2
"15134","Warren Wilson","Citadel",1,0,0,1
"15135","Warren Wilson","Coastal Car",1,0,0,1
"15136","Warren Wilson","E Kentucky",1,0,0,1
"15137","Warren Wilson","Florida Intl",1,0,0,1
"15138","Warren Wilson","Kennesaw",1,0,0,1
"15139","Warren Wilson","Youngstown St",1,0,0,1
"15140","Washington MD","Howard",1,0,0,1
"15141","Washington MD","VMI",1,0,0,1
"15142","Washington MD","William & Mary",1,0,0,1
"15143","Wash & Lee","Elon",1,0,0,1
"15144","Wayland","North Texas",1,0,0,1
"15145","Wayland","TX Pan American",1,0,0,1
"15146","Wayland","Utah St",1,0,0,1
"15147","Wayne St NE","S Dakota St",2,0,0,2
"15148","Wayne St NE","South Dakota",1,0,0,1
"15149","Webber","North Florida",2,0,0,2
"15150","West Alabama","Citadel",0,1,1,1
"15151","West Alabama","USC",1,0,0,1
"15152","West Alabama","UTEP",1,0,0,1
"15153","West Alabama","Abilene Chr",0,1,1,1
"15154","Western St CO","Air Force",2,0,0,2
"15155","Western St CO","Wyoming",2,0,0,2
"15156","Westminster PA","Youngstown St",1,0,0,1
"15157","Westminster UT","San Jose St",1,0,0,1
"15158","Wheelock","New Hampshire",1,0,0,1
"15159","Wheelock","NJIT",1,0,0,1
"15160","Wiley","TX Southern",1,0,0,1
"15161","Wilmington DE","MD E Shore",0,1,1,1
"15162","Wilmington OH","Miami OH",0,1,1,1
"15163","Wingate","UNC Wilmington",1,0,0,1
"15164","WI Parkside","Chicago St",1,0,0,1
"15165","Wittenberg","W Carolina",1,0,0,1
"15166","Wm Carey","South Alabama",1,0,0,1
"15167","Wm Carey","Southern Miss",2,0,0,2
